relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
2.250000,0.00717023354957,-0.00433971385115,-0.00352571264572,-0.094050005968,-1.57418906161,1.75891118399,2.36176727916,-0.0526190898953,-0.679327347182,0.731946437077
2.500000,0.00713446863136,-0.00471956122155,-0.00307960182634,-0.186682547386,-1.46042752914,1.84105793764,2.35470904364,-0.106735834351,-0.647671023433,0.754406857784
2.750000,0.00707689227588,-0.00506992761572,-0.0026051836769,-0.286821499772,-1.34678625358,1.92776203567,2.36294815949,-0.162878277995,-0.61145551383,0.774333791826
3.000000,0.00699105788147,-0.00539295434834,-0.00211572080851,-0.390919378583,-1.2307649247,1.99198160301,2.36429360918,-0.217549888825,-0.572770383797,0.790320272622
3.250000,0.00688143258659,-0.00568531007807,-0.0016091928754,-0.481884407477,-1.11935842083,2.04562146391,2.36725978848,-0.26613497277,-0.535422702176,0.801557674945
3.500000,0.00675011567773,-0.00595263355876,-0.00109291007655,-0.585632303072,-1.01471478353,2.08478116967,2.37501544236,-0.314570725494,-0.495235858361,0.809806583855
3.750000,0.00658861643505,-0.00619266746983,-0.00056680229056,-0.688987110688,-0.901570228778,2.1114547371,2.37809346395,-0.362735775376,-0.45212802228,0.814863797656
4.000000,0.00640562212239,-0.00640341867315,-3.71827080003e-005,-0.78490541439,-0.791600684499,2.12047718229,2.3749730077,-0.406837932778,-0.409657025916,0.816494958693
4.250000,0.00619616372786,-0.00658846781208,0.000493436300583,-0.898867910043,-0.691793488914,2.10552885548,2.37306356418,-0.451100599118,-0.363840222172,0.81494082129
4.500000,0.00595618816737,-0.0067493154176,0.00101558171974,-1.00957205181,-0.589459311546,2.08321819247,2.37241446984,-0.493576344438,-0.316493989897,0.810070334335
4.750000,0.00569137770195,-0.00688319746786,0.00153504539682,-1.12243226073,-0.482488609627,2.04842523173,2.37131398079,-0.53568066403,-0.265811867117,0.801492531147
