relative_position_mm,lambdaA_Wb,lambdaB_Wb,lambdaC_Wb,dLA_dx_Wb_per_m,dLB_dx_Wb_per_m,dLC_dx_Wb_per_m,KF_unit_N,IA_norm,IB_norm,IC_norm
2.750000,0.00737347214113,-0.00533167988707,-0.002756680711,-0.287923218917,-1.39649534559,2.03297902154,2.4749958791,-0.16327705486,-0.611185730602,0.774462785462
3.000000,0.00728945471539,-0.00566460799083,-0.00223666850825,-0.385356197361,-1.26963465539,2.10684260311,2.47612613637,-0.216456439601,-0.573578173039,0.79003461264
3.250000,0.00718079404245,-0.00596649721477,-0.00170325940944,-0.48740728043,-1.14938206571,2.16362777968,2.47939722123,-0.267411807165,-0.534402017372,0.801813824537
3.500000,0.00704575107517,-0.00623929902369,-0.00115485461841,-0.592318233796,-1.03058577718,2.20908474577,2.48565230813,-0.316903458091,-0.493222383289,0.81012584138
3.750000,0.00688463492555,-0.00648179010336,-0.000598717036556,-0.69270630151,-0.9132608973,2.23740369432,2.48735979748,-0.363109966746,-0.451780128583,0.81489009533
4.000000,0.00669939792442,-0.00669592947234,-3.61527712498e-005,-0.800663693116,-0.805899737636,2.2452339584,2.48910537816,-0.407196046376,-0.409299631288,0.816495677664
4.250000,0.006484303079,-0.00688473997217,0.000523899942645,-0.917955881685,-0.697604071199,2.23159105231,2.48652266438,-0.451755215259,-0.363136754771,0.814891970031
4.500000,0.00624041998358,-0.00704473150793,0.0010796427549,-1.0286076999,-0.589047189283,2.21496283388,2.48840212855,-0.493372969766,-0.316729289238,0.810102259004
4.750000,0.00596999922904,-0.00717926356682,0.00163138135958,-1.1480491555,-0.485599858135,2.16983107289,2.48317550132,-0.534306378217,-0.267531316602,0.801837694819
5.000000,0.00566639540583,-0.007287531437,0.00216455829135,-1.26996356327,-0.382725195155,2.10544993872,2.47464635373,-0.574176570548,-0.215645192203,0.78982176275
5.250000,0.00533501744741,-0.00737062616439,0.00268410632894,-1.39101828116,-0.287493039087,2.03039264016,2.46957585255,-0.610757532679,-0.16390944703,0.774666979708
5.500000,0.00497088626524,-0.00743127795655,0.00317975461143,-1.51181513068,-0.192342021963,1.93457030271,2.45915553777,-0.646002048114,-0.109446678416,0.75544872653
5.750000,0.00457910988207,-0.00746679717538,0.0036513914803,-1.63002363558,-0.0988349305891,1.84358297836,2.46194158418,-0.677621726296,-0.0556781697025,0.733299895998
6.000000,0.00415587444745,-0.00748069542184,0.00410154610061,-1.74591989983,-0.00612219448541,1.74228897245,2.46653865439,-0.70652404174,-0.00116404170556,0.707688083445
6.250000,0.00370614993215,-0.00746985827262,0.00452253596652,-1.84889772526,0.0898474440322,1.6272838732,2.46348547866,-0.732691791727,0.0543009411665,0.678390850561
6.500000,0.00323142558482,-0.00743577169982,0.00491518803721,-1.9502974712,0.187595462193,1.49984953971,2.46279728192,-0.756326960042,0.111748114219,0.644578845823
6.750000,0.00273100119655,-0.00737606054152,0.00527246073638,-2.03581043512,0.283144706375,1.37920954296,2.46585161252,-0.775117622711,0.165310069578,0.609807553133
7.000000,0.00221352036726,-0.00729419934664,0.0056047928087,-2.11279854294,0.381515139368,1.26290866383,2.47614313241,-0.79021022819,0.217128018804,0.573082209386
7.250000,0.00167460192508,-0.00718530297184,0.00590391506829,-2.17739898458,0.480173010342,1.13624873997,2.48149051403,-0.802101221788,0.268856728645,0.533244493143
7.500000,0.00112482087497,-0.00705411284147,0.00617291717868,-2.21581743923,0.578669679805,1.02662417538,2.48483729265,-0.809835550939,0.314780184388,0.495055366551
7.750000,0.000566693205465,-0.00689596813193,0.00641722715599,-2.24279577269,0.692238257915,0.909126664746,2.48971754712,-0.814946053494,0.363916196961,0.451029856533
8.000000,3.42298863015e-006,-0.00670799371251,0.00662748051105,-2.24718881248,0.794007209546,0.787526072835,2.4804844745,-0.816495187373,0.409554019261,0.406941168112
8.250000,-0.000556901200775,-0.00649896452716,0.0068109901924,-2.24520382204,0.905643851817,0.686491992979,2.48801855251,-0.814911325419,0.451497106576,0.363414218843
8.500000,-0.00111917892239,-0.0062551717866,0.00697072650754,-2.22693162088,1.03155078493,0.57820016841,2.4961302534,-0.809735280821,0.495678329457,0.314056951364
8.750000,-0.00167036701122,-0.0059831891347,0.00710009027661,-2.17187536701,1.14370422099,0.466940777379,2.47752749106,-0.801120707893,0.537140764468,0.263979943425
9.000000,-0.00220511660589,-0.0056833196761,0.00720419689623,-2.10905036527,1.26194459532,0.374800058352,2.47117687082,-0.789751292637,0.574374035819,0.215377256819
9.250000,-0.00272489219385,-0.00535221683704,0.00728749030578,-2.03653280248,1.38737106146,0.280138765588,2.47090052281,-0.774424193261,0.611266502231,0.16315769103
9.500000,-0.00322338300713,-0.00498963414537,0.00734426627903,-1.94640212686,1.51338538924,0.172404241201,2.46696172929,-0.753773871984,0.648674927698,0.105098944286
9.750000,-0.00369809325728,-0.00459552414242,0.00737369242638,-1.84581900115,1.62665188149,0.0803614357903,2.46030074374,-0.731435148504,0.679965832242,0.0514693162627
10.000000,-0.00414629250771,-0.00417630820463,0.00738444699692,-1.74900906085,1.73343093705,-0.00766345548813,2.46245693973,-0.707123783431,0.707089777715,3.40057156354e-005
10.250000,-0.00457259778771,-0.00372880867389,0.00736986069864,-1.63752620452,1.84262366748,-0.109679717057,2.46693105742,-0.67668373415,0.734036626899,-0.0573528927494
10.500000,-0.00496505560997,-0.00325499637089,0.00732960713839,-1.51357273172,1.93963204219,-0.206032825956,2.46564133253,-0.643611409447,0.756918638595,-0.113307229148
10.750000,-0.00532938415357,-0.0027589926528,0.00726684428566,-1.39222111009,2.03123787668,-0.302491584876,2.47345069838,-0.60821756894,0.775864591668,-0.167647022728
